Purchasing Document,System Status,Short-term charac.,Inspection Lot,Material Document,Material,Batch,Short text for inspection object,Order,Vendor Batch,Storage Location,Insp. start date,End of Inspection,Material,Purch. Organization,Insp. Lot Quantity,Vendor Name,SLED/BBD,Short text,Plant
,UD   ICCO STUP,0,30004233097,,1172898,0008706131,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,107024328,,,08/12/2020,09/12/2020,,,"6,500.000",,10/06/2021,,5040
,LTIN STIC SPCO STUP,0,40002876231,6023162042,1172898,0008613766,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106969498,,2004,28/10/2020,09/11/2020,,,"6,385.000",,29/04/2021,,5040
,UD   ICCO STUP,0,30004205704,,1172898,0008613766,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106969498,,,27/10/2020,28/10/2020,,,"6,500.000",,29/04/2021,,5040
,LTIN STIC SPCO STUP,0,40002857881,6022988664,1172898,0008526659,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106913686,,2003,16/09/2020,28/09/2020,,,"6,388.000",,18/03/2021,,5040
,UD   ICCO STUP,0,30004174959,,1172898,0008526659,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106913686,,,15/09/2020,16/09/2020,,,"6,500.000",,18/03/2021,,5040
,LTIN STIC SPCO STUP,0,40002846610,6022898266,1172898,0008488617,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106885910,,2002,25/08/2020,07/09/2020,,,"3,424.000",,24/02/2021,,5040
,UD   ICCO STUP,0,30004161528,,1172898,0008488617,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106885910,,,24/08/2020,25/08/2020,,,"3,500.000",,24/02/2021,,5040
,UD   ICCO SPCO STUP,0,40002830120,6022751093,1172898,0008408428,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106835161,,2004,20/07/2020,31/07/2020,,,"6,385.000",,19/01/2021,,5040
,UD   ICCO STUP,0,30004136177,,1172898,0008408428,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106835161,,,19/07/2020,20/07/2020,,,"6,500.000",,19/01/2021,,5040
,UD   ICCO STUP,0,30004121478,,1172898,0008357384,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106805739,,,28/06/2020,29/06/2020,,,"6,500.000",,28/12/2020,,5040
,LTIN STIC SPCO STUP,0,40002819620,6022659251,1172898,0008357384,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106805739,,2004,28/06/2020,09/07/2020,,,"6,397.000",,28/12/2020,,5040
,LTIN STIC SPCO STUP,0,40002819063,6022646766,1172898,0008349874,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106802122,,2002,24/06/2020,06/07/2020,,,"2,840.000",,24/12/2020,,5040
,UD   ICCO STUP,0,30004118125,,1172898,0008349874,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106802122,,,23/06/2020,24/06/2020,,,"2,900.000",,24/12/2020,,5040
,UD   ICCO SPCO STUP,0,40002814914,6022606432,1172898,0008322116,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106786326,,2003,16/06/2020,29/06/2020,,,"6,416.000",,16/12/2020,,5040
,UD   ICCO STUP,0,30004112686,,1172898,0008322116,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106786326,,,15/06/2020,16/06/2020,,,"6,500.000",,16/12/2020,,5040
,UD   ICCO SPCO STUP,0,40002801227,6022476810,1172898,0008188792,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106739950,,2504,12/05/2020,25/05/2020,,,"4,896.000",,11/11/2020,,5040
,UD   ICCO STUP,0,30004090313,,1172898,0008188792,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106739950,,,10/05/2020,11/05/2020,,,"5,000.000",,11/11/2020,,5040
,UD   ICCO SPCO STUP,0,40002795688,6022407170,1172898,0008155563,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106718066,,2001,22/04/2020,05/05/2020,,,"3,432.000",,22/10/2020,,5040
,UD   ICCO STUP,0,30004079299,,1172898,0008155563,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106718066,,,21/04/2020,22/04/2020,,,"3,500.000",,22/10/2020,,5040
,UD   ICCO SPCO STUP,0,40002782021,6022281196,1172898,0008106904,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106685976,,2003,25/03/2020,06/04/2020,,,"6,422.000",,24/09/2020,,5040
,UD   ICCO STUP,0,30004064783,,1172898,0008106904,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106685976,,,24/03/2020,24/03/2020,,,"6,500.000",,24/09/2020,,5040
,UD   ICCO STUP,0,30004046114,,1172898,0008052517,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106650304,,,02/03/2020,03/03/2020,,,"3,500.000",,01/09/2020,,5040
,UD   ICCO SPCO STUP,0,40002770682,6022169060,1172898,0008052517,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106650304,,2002,02/03/2020,13/03/2020,,,"3,438.000",,01/09/2020,,5040
,UD   ICCO STUP,0,30004025105,,1172898,0007990333,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106609077,,,03/02/2020,04/02/2020,,,"3,500.000",,04/08/2020,,5040
,UD   ICCO SPCO STUP,0,40002755038,6022047949,1172898,0007990333,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106609077,,2002,03/02/2020,14/02/2020,,,"3,395.000",,04/08/2020,,5040
,LTIN STIC SPCO STUP,0,40002735335,6021858330,1172898,0007906768,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106544836,,2603,17/12/2019,02/01/2020,,,977.000,,17/06/2020,,5040
,UD   ICCO STUP,0,30003992203,,1172898,0007906768,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106544836,,,16/12/2019,16/12/2019,,,"1,000.000",,17/06/2020,,5040
,UD   ICCO SPCO STUP,0,40002732357,6021824032,1172898,0007896330,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106537013,,2003,11/12/2019,02/01/2020,,,"6,390.000",,11/06/2020,,5040
,UD   ICCO STUP,0,30003988043,,1172898,0007896330,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106537013,,,10/12/2019,11/12/2019,,,"6,500.000",,11/06/2020,,5040
,LTIN STIC SPCO STUP,0,40002721307,6021714152,1172898,0007852932,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106504143,,2503,19/11/2019,02/12/2019,,,"4,878.000",,20/05/2020,,5040
,UD   ICCO STUP,0,30003972977,,1172898,0007852932,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106504143,,,18/11/2019,19/11/2019,,,"5,000.000",,20/05/2020,,5040
,UD   ICCO SPCO STUP,0,40002715670,6021660282,1172898,0007823959,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106482340,,2504,05/11/2019,18/11/2019,,,"6,009.000",,06/05/2020,,5040
,UD   ICCO STUP,0,30003963038,,1172898,0007823959,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106482340,,,04/11/2019,05/11/2019,,,"6,000.000",,06/05/2020,,5040
,UD   ICCO SPCO STUP,0,40002704490,6021562153,1172898,0007786125,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106453605,,2003,15/10/2019,29/10/2019,,,"6,416.000",,15/04/2020,,5040
,UD   ICCO STUP,0,30003945136,,1172898,0007786125,BCH BT/LE/65/82.1/CI/A/10/PA-/LL/A/D P2A,106453605,,,14/10/2019,15/10/2019,,,"6,500.000",,15/04/2020,,5040
